id,jurisdiction__name,jurisdiction_id,court__name_abbreviation,court_id,reporter__full_name,reporter_id,label,date,degree_from_slave_case,cites,cites_short_name,target,slave_state
3462259,Ala.,23,Ala.,10895,Alabama Reports,296,"Sullivan Timber Co., et al. v. Black",1909,2,199 Mo. App. 200,Warren v. Order of Railway Conductors of America,1762494,1
3460398,Ala.,23,Ala.,10895,Alabama Reports,296,Bailey v. The State,1909,2,199 Mo. App. 200,Warren v. Order of Railway Conductors of America,1762494,1
3460823,Ala.,23,Ala.,10895,Alabama Reports,296,Byrd v. Hickman,1909,2,199 Mo. App. 200,Warren v. Order of Railway Conductors of America,1762494,1
3463214,Ala.,23,Ala.,10895,Alabama Reports,296,Brady v. Green,1909,2,199 Mo. App. 200,Warren v. Order of Railway Conductors of America,1762494,1
3462198,Ala.,23,Ala.,10895,Alabama Reports,296,Marks v. The State,1909,2,199 Mo. App. 200,Warren v. Order of Railway Conductors of America,1762494,1
3488662,Ala.,23,Ala.,10895,Alabama Reports,296,Tutwiler v. Burns,1909,2,291 Mo. 54,Hurst Automatic Switch & Signal Co. v. Trust Co. of St. Louis County,886003,1
3489384,Ala.,23,Ala.,10895,Alabama Reports,296,Shapiro v. Thompson,1909,2,291 Mo. 54,Hurst Automatic Switch & Signal Co. v. Trust Co. of St. Louis County,886003,1
3489441,Ala.,23,Ala.,10895,Alabama Reports,296,Max J. Winkler Brokerage Co. v. Courson,1909,2,291 Mo. 54,Hurst Automatic Switch & Signal Co. v. Trust Co. of St. Louis County,886003,1
3490361,Ala.,23,Ala.,10895,Alabama Reports,296,"Didlake, Administratrix v. Roden Grocery Co. et al.",1909,2,291 Mo. 54,Hurst Automatic Switch & Signal Co. v. Trust Co. of St. Louis County,886003,1
3459519,Ala.,23,Ala.,10895,Alabama Reports,296,Crone & Co. v. Long & Son,1909,2,291 Mo. 54,Hurst Automatic Switch & Signal Co. v. Trust Co. of St. Louis County,886003,1
3459766,Ala.,23,Ala.,10895,Alabama Reports,296,"Stanfill, et al. v. Johnson",1909,2,3 Bland 284,Coombs v. Jordan,1680821,1
3489664,Ala.,23,Ala.,10895,Alabama Reports,296,"South & North Alabama Railroad Co., et al., v. Gray",1909,2,3 Bland 284,Coombs v. Jordan,1680821,1
3489700,Ala.,23,Ala.,10895,Alabama Reports,296,"Enslen, et al. v. Allen",1909,2,3 Bland 284,Coombs v. Jordan,1680821,1
3489790,Ala.,23,Ala.,10895,Alabama Reports,296,"O'Briant, et al. v. O'Briant, et al.",1909,2,3 Bland 284,Coombs v. Jordan,1680821,1
3553317,Ala.,23,Ala.,10895,Alabama Reports,296,Floyd v. Wilson,1909,2,3 Bland 284,Coombs v. Jordan,1680821,1
3489560,Ala.,23,Ala.,10895,Alabama Reports,296,Kelly v. The State,1909,2,3 Bland 284,Coombs v. Jordan,1680821,1
3488818,Ala.,23,Ala.,10895,Alabama Reports,296,Ott v. The State,1909,2,3 Bland 186,Williams' Case,1680811,1
3527943,Ala.,23,Ala.,10895,Alabama Reports,296,"Fies, et al. v. Rosser",1909,2,3 Bland 186,Williams' Case,1680811,1
3529622,Ala.,23,Ala.,10895,Alabama Reports,296,Crooker et al. v. White et al.,1909,2,3 Bland 186,Williams' Case,1680811,1
3529493,Ala.,23,Ala.,10895,Alabama Reports,296,Marx v. Kilby Locomotive & Machine Works,1909,2,1 Md. 80,Bayne v. Suit,1688833,1
3507921,Ala.,23,Ala.,10895,Alabama Reports,296,Atlantic Coast Line R. R. Co. v. Dothan Mule Co.,1909,2,1 Md. 80,Bayne v. Suit,1688833,1
3528198,Ala.,23,Ala.,10895,Alabama Reports,296,Prince v. Prince,1909,2,1 Md. 80,Bayne v. Suit,1688833,1
3507461,Ala.,23,Ala.,10895,Alabama Reports,296,Wood Mercantile Co. v. McAdoo,1909,2,1 Md. 80,Bayne v. Suit,1688833,1
3553579,Ala.,23,Ala.,10895,Alabama Reports,296,Birmingham Railway L. & P. Co. v. Morris,1909,2,1 Md. 80,Bayne v. Suit,1688833,1
3489716,Ala.,23,Ala.,10895,Alabama Reports,296,Cable Company of Alabama v. Griffitts,1909,2,5 Md. 91,State ex rel. Clements v. Van Lear,1696640,1
3527741,Ala.,23,Ala.,10895,Alabama Reports,296,Southern Ry. Co. v. Hartshorne,1909,2,5 Md. 91,State ex rel. Clements v. Van Lear,1696640,1
3507815,Ala.,23,Ala.,10895,Alabama Reports,296,"Feore v. Mississippi Transportation Co. A. Berg, Garnishee",1909,2,5 Md. 287,Townshend v. Townshend,1696645,1
3427104,Ala.,23,Ala.,10895,Alabama Reports,296,Allinder v. Bessemer C. I. & L. Co.,1909,2,12 Md. 450,Hughes v. Jackson,1859236,1
3528541,Ala.,23,Ala.,10895,Alabama Reports,296,Page v. Whatley,1909,2,12 Md. 450,Hughes v. Jackson,1859236,1
3529770,Ala.,23,Ala.,10895,Alabama Reports,296,"Vary v. Smith, et al.",1909,2,12 Md. 450,Hughes v. Jackson,1859236,1
3506207,Ala.,23,Ala.,10895,Alabama Reports,296,"Gunter v. Hinson, et al.",1909,2,12 Md. 450,Hughes v. Jackson,1859236,1
3427665,Ala.,23,Ala.,10895,Alabama Reports,296,"Wheeler, et al. v. Armstrong",1909,2,12 Md. 450,Hughes v. Jackson,1859236,1
3528721,Ala.,23,Ala.,10895,Alabama Reports,296,Alabama Western Railroad Co. v. Talley-Bates Const. Co.,1909,2,12 Md. 450,Hughes v. Jackson,1859236,1
3552199,Ala.,23,Ala.,10895,Alabama Reports,296,Bank of Waynesboro v. Healing Springs Merc. Co.,1909,2,12 Md. 450,Hughes v. Jackson,1859236,1
3529033,Ala.,23,Ala.,10895,Alabama Reports,296,Roll v. Puritan Manufacturing Co.,1909,2,12 Md. 450,Hughes v. Jackson,1859236,1
3426119,Ala.,23,Ala.,10895,Alabama Reports,296,Birmingham Water Works Co. v. Ferguson,1909,2,12 Md. 450,Hughes v. Jackson,1859236,1
3528863,Ala.,23,Ala.,10895,Alabama Reports,296,Batson v. Johnson,1909,2,12 Md. 450,Hughes v. Jackson,1859236,1
3527625,Ala.,23,Ala.,10895,Alabama Reports,296,Tippett v. Gandy,1909,2,17 Md. 23,Cox v. Harris,1867102,1
3552592,Ala.,23,Ala.,10895,Alabama Reports,296,"Allen, et al v. Bromberg, et al.",1909,2,17 Md. 23,Cox v. Harris,1867102,1
3552172,Ala.,23,Ala.,10895,Alabama Reports,296,Jones v. Barker,1909,2,33 Md. 558,Lester v. Howard Bank,1770535,1
3553757,Ala.,23,Ala.,10895,Alabama Reports,296,"Mayer v. Kornegay, et al.",1909,2,33 Md. 558,Lester v. Howard Bank,1770535,1
3554375,Ala.,23,Ala.,10895,Alabama Reports,296,Western Union Tel. Co. v. Peagler,1909,2,33 Md. 558,Lester v. Howard Bank,1770535,1
3553537,Ala.,23,Ala.,10895,Alabama Reports,296,"Anthony v. Sturdivant, et al.",1909,2,33 Md. 558,Lester v. Howard Bank,1770535,1
3425266,Ala.,23,Ala.,10895,Alabama Reports,296,Dothan National Bank v. Crawford,1909,2,33 Md. 558,Lester v. Howard Bank,1770535,1
3553210,Ala.,23,Ala.,10895,Alabama Reports,296,Southern Railway Company v. Stonewall Ins. Co.,1909,2,33 Md. 558,Lester v. Howard Bank,1770535,1
3554492,Ala.,23,Ala.,10895,Alabama Reports,296,"Neville, et al. v. Cheshire",1909,2,33 Md. 558,Lester v. Howard Bank,1770535,1
5682595,Ala.,23,Ala.,10895,Alabama Reports,296,Burroughs v. Pate,1909,2,33 Md. 558,Lester v. Howard Bank,1770535,1
3553811,Ala.,23,Ala.,10895,Alabama Reports,296,"Webb v. Jones, et al.",1909,2,33 Md. 558,Lester v. Howard Bank,1770535,1
3552563,Ala.,23,Ala.,10895,Alabama Reports,296,"Merchants National Bank v. Norris, et al.",1909,2,33 Md. 558,Lester v. Howard Bank,1770535,1
5680913,Ala.,23,Ala.,10895,Alabama Reports,296,Vandegrift et al. v. Southern Mineral Land Co.,1909,2,33 Md. 558,Lester v. Howard Bank,1770535,1
3508548,Ala.,23,Ala.,10895,Alabama Reports,296,"Mattingly, et al. v. Houston",1909,2,33 Md. 558,Lester v. Howard Bank,1770535,1
5682804,Ala.,23,Ala.,10895,Alabama Reports,296,"Lehman-Durr Company v. Folmar, et al.",1909,2,39 Ohio St. 554,Morris v. Williams,914185,1
3553831,Ala.,23,Ala.,10895,Alabama Reports,296,Penton v. Williams,1909,2,122 Md. 584,Union Trust Co. v. Knabe,2117900,1
3553914,Ala.,23,Ala.,10895,Alabama Reports,296,Johnson v. Linton,1909,2,122 Md. 584,Union Trust Co. v. Knabe,2117900,1
3427007,Ala.,23,Ala.,10895,Alabama Reports,296,"L. & N. R. R. Co. v. Cowley, et al.",1909,2,122 Md. 584,Union Trust Co. v. Knabe,2117900,1
3426433,Ala.,23,Ala.,10895,Alabama Reports,296,"Tennessee Coal, Iron & R. R. Co. v. Bonner",1909,2,122 Md. 584,Union Trust Co. v. Knabe,2117900,1
3530298,Ala.,23,Ala.,10895,Alabama Reports,296,"Tyson, et al. v. Austill",1909,2,122 Md. 584,Union Trust Co. v. Knabe,2117900,1
3426368,Ala.,23,Ala.,10895,Alabama Reports,296,Williams v. City of Talladega,1909,2,122 Md. 584,Union Trust Co. v. Knabe,2117900,1
3530298,Ala.,23,Ala.,10895,Alabama Reports,296,"Tyson, et al. v. Austill",1909,2,24 Md. App. 354,Montagna v. Marston,2308428,1
3530727,Ala.,23,Ala.,10895,Alabama Reports,296,"Converse Bridge Co., et al. v. Geneva County",1909,2,24 Md. App. 354,Montagna v. Marston,2308428,1
3426153,Ala.,23,Ala.,10895,Alabama Reports,296,"Crausby, et al. v. Crausby, et al.",1909,2,24 Md. App. 354,Montagna v. Marston,2308428,1
3426034,Ala.,23,Ala.,10895,Alabama Reports,296,"Brainard v. Singo, et al.",1910,2,15 Fla. 637,Atlantic & Gulf Railroad v. Allen,1156617,1
3426634,Ala.,23,Ala.,10895,Alabama Reports,296,"Phelan, et al. v. Tomlin, et al.",1910,2,15 Fla. 637,Atlantic & Gulf Railroad v. Allen,1156617,1
3466654,Ala.,23,Ala.,10895,Alabama Reports,296,Sparks v. J. S. Reeves & Co. et al.,1910,2,16 Fla. 791,Gonzales v. Sullivan,1154185,1
3466258,Ala.,23,Ala.,10895,Alabama Reports,296,"Sims v. Sims, et al.",1910,2,16 Fla. 791,Gonzales v. Sullivan,1154185,1
3464752,Ala.,23,Ala.,10895,Alabama Reports,296,White v. Henderson-Boyd Lumber Co.,1910,2,16 Fla. 791,Gonzales v. Sullivan,1154185,1
3466188,Ala.,23,Ala.,10895,Alabama Reports,296,"Hamby, et al. v. Hamby, et al.",1910,2,5 Colo. 126,Wike v. Campbell,193405,1
3465362,Ala.,23,Ala.,10895,Alabama Reports,296,"Pierce, et al. v. Fulmer",1910,2,5 Colo. 126,Wike v. Campbell,193405,1
3466466,Ala.,23,Ala.,10895,Alabama Reports,296,Alabama Coal & Coke Co. v. Gulf C. & C. Co.,1910,2,5 Colo. 126,Wike v. Campbell,193405,1
3465689,Ala.,23,Ala.,10895,Alabama Reports,296,McDonald v. The State,1910,2,5 Colo. 126,Wike v. Campbell,193405,1
3463778,Ala.,23,Ala.,10895,Alabama Reports,296,Walton v. Atkinson,1910,2,5 Colo. 126,Wike v. Campbell,193405,1
3530744,Ala.,23,Ala.,10895,Alabama Reports,296,Skains v. Barnes,1910,2,5 Colo. 126,Wike v. Campbell,193405,1
3466786,Ala.,23,Ala.,10895,Alabama Reports,296,Fairford Lamber Co. v. Tombigbee Valley R. R. Co.,1910,2,5 Colo. 126,Wike v. Campbell,193405,1
3464134,Ala.,23,Ala.,10895,Alabama Reports,296,Mobile J. & K. R. R. Co. v. Bay Shore Lumber Co.,1910,2,5 Colo. 126,Wike v. Campbell,193405,1
3463298,Ala.,23,Ala.,10895,Alabama Reports,296,Corley v. Brown,1910,2,5 Colo. 126,Wike v. Campbell,193405,1
3530744,Ala.,23,Ala.,10895,Alabama Reports,296,Skains v. Barnes,1910,2,5 Colo. 126,Wike v. Campbell,193405,1
3465689,Ala.,23,Ala.,10895,Alabama Reports,296,McDonald v. The State,1910,2,87 N.Y. 110,Argall v. Jacobs,549478,1
5682832,Ala.,23,Ala.,10895,Alabama Reports,296,Ex parte Allen,1910,2,87 N.Y. 110,Argall v. Jacobs,549478,1
5681210,Ala.,23,Ala.,10895,Alabama Reports,296,A. H. Andrews Co. v. Stowers Furniture Co.,1910,2,25 Fla. 853,Coogler v. Rogers,1144520,1
5682123,Ala.,23,Ala.,10895,Alabama Reports,296,"Tillman, et al. v. Kifer, et al.",1910,2,25 Fla. 853,Coogler v. Rogers,1144520,1
8490248,Ala.,23,Ala.,10895,Alabama Reports,296,Mayor and Aldermen of City of Ensley v. Hollingsworth & Co.,1910,2,25 Fla. 853,Coogler v. Rogers,1144520,1
3509907,Ala.,23,Ala.,10895,Alabama Reports,296,"Smith, et al. v. Pitts",1910,2,25 Fla. 853,Coogler v. Rogers,1144520,1
3508986,Ala.,23,Ala.,10895,Alabama Reports,296,Byrd v. Hickman,1910,2,25 Fla. 853,Coogler v. Rogers,1144520,1
3509433,Ala.,23,Ala.,10895,Alabama Reports,296,"McIntosh v. Cooper, et al.",1910,2,25 Fla. 853,Coogler v. Rogers,1144520,1
3508986,Ala.,23,Ala.,10895,Alabama Reports,296,Byrd v. Hickman,1910,2,25 Fla. 853,Coogler v. Rogers,1144520,1
3507624,Ala.,23,Ala.,10895,Alabama Reports,296,Peoples Bank of Evergreen v. Robbins,1910,2,25 Fla. 853,Coogler v. Rogers,1144520,1
3509907,Ala.,23,Ala.,10895,Alabama Reports,296,"Smith, et al. v. Pitts",1910,2,25 Fla. 853,Coogler v. Rogers,1144520,1
5680881,Ala.,23,Ala.,10895,Alabama Reports,296,Canterbury & Gilder v. Marengo Abstract Co.,1910,2,25 Fla. 853,Coogler v. Rogers,1144520,1
3508986,Ala.,23,Ala.,10895,Alabama Reports,296,Byrd v. Hickman,1910,2,25 Fla. 853,Coogler v. Rogers,1144520,1
3508045,Ala.,23,Ala.,10895,Alabama Reports,296,Kern v. Cox,1910,2,25 Fla. 853,Coogler v. Rogers,1144520,1
3509907,Ala.,23,Ala.,10895,Alabama Reports,296,"Smith, et al. v. Pitts",1910,2,25 Fla. 853,Coogler v. Rogers,1144520,1
3529729,Ala.,23,Ala.,10895,Alabama Reports,296,Cleveland Crane & Car Co. v. American Cast Iron Pipe Co.,1910,2,2 S.D. 577,Albright v. Smith,4511522,1
3555179,Ala.,23,Ala.,10895,Alabama Reports,296,Western Union Tel. Co. v. Cleveland,1910,2,2 S.D. 577,Albright v. Smith,4511522,1
3530692,Ala.,23,Ala.,10895,Alabama Reports,296,"Howell, et al. v. Hughes",1910,2,2 S.D. 577,Albright v. Smith,4511522,1
3507772,Ala.,23,Ala.,10895,Alabama Reports,296,Southern Railway Company v. Lee,1910,2,174 Pa. 443,Brown v. German-American Title & Trust Co.,878702,1
3507816,Ala.,23,Ala.,10895,Alabama Reports,296,Tribble v. Crestline Land Company,1910,2,174 Pa. 443,Brown v. German-American Title & Trust Co.,878702,1
3507872,Ala.,23,Ala.,10895,Alabama Reports,296,"Austin, et al. v. Beall",1910,2,174 Pa. 443,Brown v. German-American Title & Trust Co.,878702,1
3556134,Ala.,23,Ala.,10895,Alabama Reports,296,"Winter, Loelb & Co. v. Montgomery Cooperage Co. et al.",1910,2,174 Pa. 443,Brown v. German-American Title & Trust Co.,878702,1
3507586,Ala.,23,Ala.,10895,Alabama Reports,296,"Gewin, et al. v. Shields",1910,2,174 Pa. 443,Brown v. German-American Title & Trust Co.,878702,1
3530447,Ala.,23,Ala.,10895,Alabama Reports,296,"Smith, et al. v. Hill",1910,2,174 Pa. 443,Brown v. German-American Title & Trust Co.,878702,1
3556004,Ala.,23,Ala.,10895,Alabama Reports,296,Hamrick v. Shipp,1910,2,174 Pa. 443,Brown v. German-American Title & Trust Co.,878702,1
3509526,Ala.,23,Ala.,10895,Alabama Reports,296,Woodward Iron Company v. Brown,1910,2,174 Pa. 443,Brown v. German-American Title & Trust Co.,878702,1
8489894,Ala.,23,Ala.,10895,Alabama Reports,296,"Jordan, et al. v. McClure Lumber Co., et al.",1910,2,174 Pa. 443,Brown v. German-American Title & Trust Co.,878702,1
3554383,Ala.,23,Ala.,10895,Alabama Reports,296,Walsh v. Hill,1910,2,68 S.C. 554,Kitchen v. Southern Ry.,4420954,1
3555635,Ala.,23,Ala.,10895,Alabama Reports,296,"Minchener, et al. v. Robinson",1910,2,68 S.C. 554,Kitchen v. Southern Ry.,4420954,1
8488954,Ala.,23,Ala.,10895,Alabama Reports,296,Toole v. The State,1910,2,51 Fla. 555,Saxon v. Rawls,1070669,1
3555635,Ala.,23,Ala.,10895,Alabama Reports,296,"Minchener, et al. v. Robinson",1910,2,51 Fla. 555,Saxon v. Rawls,1070669,1
8490585,Ala.,23,Ala.,10895,Alabama Reports,296,Donaldson v. Wilkerson,1910,2,51 Fla. 555,Saxon v. Rawls,1070669,1
3554323,Ala.,23,Ala.,10895,Alabama Reports,296,"Gulf Red Cedar Co. v. Crenshaw, et al.",1910,2,75 S.C. 34,Columbia Water Power Co. v. Campbell,2352667,1
3555808,Ala.,23,Ala.,10895,Alabama Reports,296,Central of Georgia Railway Co. v. Sims,1910,2,75 S.C. 34,Columbia Water Power Co. v. Campbell,2352667,1
3554472,Ala.,23,Ala.,10895,Alabama Reports,296,City of Mobile v. Mobile County,1910,2,75 S.C. 34,Columbia Water Power Co. v. Campbell,2352667,1
3555475,Ala.,23,Ala.,10895,Alabama Reports,296,Schuessler & Sons v. Still,1910,2,75 S.C. 34,Columbia Water Power Co. v. Campbell,2352667,1
8490177,Ala.,23,Ala.,10895,Alabama Reports,296,Greil v. Tillis,1910,2,235 Pa. 179,Commonwealth v. A. B. Baxter & Co.,984911,1
3554786,Ala.,23,Ala.,10895,Alabama Reports,296,Register v. Carmichael,1910,2,235 Pa. 179,Commonwealth v. A. B. Baxter & Co.,984911,1
3555196,Ala.,23,Ala.,10895,Alabama Reports,296,Marbury Lumber Co. v. Hunter,1910,2,235 Pa. 179,Commonwealth v. A. B. Baxter & Co.,984911,1
3555305,Ala.,23,Ala.,10895,Alabama Reports,296,Boozer v. Jones,1910,2,114 Fla. 159,Gossett v. Ullendorff,1241303,1
3466677,Ala.,23,Ala.,10895,Alabama Reports,296,Zavello v. Reeves & Co.,1910,2,114 Fla. 159,Gossett v. Ullendorff,1241303,1
3555305,Ala.,23,Ala.,10895,Alabama Reports,296,Boozer v. Jones,1910,2,114 Fla. 159,Gossett v. Ullendorff,1241303,1
5681409,Ala.,23,Ala.,10895,Alabama Reports,296,Shriner v. Craft,1910,2,114 Fla. 159,Gossett v. Ullendorff,1241303,1
8489436,Ala.,23,Ala.,10895,Alabama Reports,296,Williams v. Williams,1910,2,114 Fla. 159,Gossett v. Ullendorff,1241303,1
8490100,Ala.,23,Ala.,10895,Alabama Reports,296,Hardeman v. Donaghey,1910,2,114 Fla. 159,Gossett v. Ullendorff,1241303,1
5683400,Ala.,23,Ala.,10895,Alabama Reports,296,"McCann v. Ellis, et al.",1911,2,61 Ga. 77,O'Byrne v. Feeley,19889,1
8490152,Ala.,23,Ala.,10895,Alabama Reports,296,"Avondale Land Co. et al. v. Shook, et al.",1911,2,148 Ga. 747,Shoup v. Williams,1082391,1
3466123,Ala.,23,Ala.,10895,Alabama Reports,296,"Fossett v. Turk, et al.",1911,2,148 Ga. 747,Shoup v. Williams,1082391,1
3466758,Ala.,23,Ala.,10895,Alabama Reports,296,"Fulton, et al. v. The State",1911,2,32 Okla. 715,Woolsey v. Zieglar,8882842,1
3466605,Ala.,23,Ala.,10895,Alabama Reports,296,"Howell, et al. v. Randle",1911,2,32 Okla. 715,Woolsey v. Zieglar,8882842,1
8490995,Ala.,23,Ala.,10895,Alabama Reports,296,Central of Ga. Railway Co. v. Jones,1911,2,32 Okla. 715,Woolsey v. Zieglar,8882842,1
3465019,Ala.,23,Ala.,10895,Alabama Reports,296,Alabama Coal & Coke Co. v. Gulf Coal & Coke Co.,1911,2,32 Okla. 715,Woolsey v. Zieglar,8882842,1
5681606,Ala.,23,Ala.,10895,Alabama Reports,296,"Conoway v. Fulmer, et al.",1911,2,32 Okla. 715,Woolsey v. Zieglar,8882842,1
3466605,Ala.,23,Ala.,10895,Alabama Reports,296,"Howell, et al. v. Randle",1911,2,32 Okla. 715,Woolsey v. Zieglar,8882842,1
3465019,Ala.,23,Ala.,10895,Alabama Reports,296,Alabama Coal & Coke Co. v. Gulf Coal & Coke Co.,1911,2,32 Okla. 715,Woolsey v. Zieglar,8882842,1
3464815,Ala.,23,Ala.,10895,Alabama Reports,296,"Garrow, et al. v. Toxey",1911,2,32 Okla. 715,Woolsey v. Zieglar,8882842,1
3465120,Ala.,23,Ala.,10895,Alabama Reports,296,"Keener, et al. v. Moslander",1911,2,96 Ga. App. 476,Yancey v. Fidelity & Casualty Co.,1579283,1
5682724,Ala.,23,Ala.,10895,Alabama Reports,296,"Wilson, et al. v. Kirkland",1911,2,49 Miss. 705,Viser v. Scruggs,9517746,1
3466968,Ala.,23,Ala.,10895,Alabama Reports,296,"Worth, et al. v. Knickerbocker Trust Co.",1911,2,49 Miss. 705,Viser v. Scruggs,9517746,1
5682966,Ala.,23,Ala.,10895,Alabama Reports,296,"State, ex rel. Phillips v. Benners, Chancellor",1911,2,51 Miss. 432,Kilpatrick v. Graves,1648855,1
3465809,Ala.,23,Ala.,10895,Alabama Reports,296,Hanchey v. Powell,1911,2,51 Miss. 432,Kilpatrick v. Graves,1648855,1
5683340,Ala.,23,Ala.,10895,Alabama Reports,296,Briel v. Exchange Nat. Bank,1911,2,51 Miss. 432,Kilpatrick v. Graves,1648855,1
5682133,Ala.,23,Ala.,10895,Alabama Reports,296,Gamble v. Black Warrior Coal Co.,1911,2,51 Miss. 432,Kilpatrick v. Graves,1648855,1
3467023,Ala.,23,Ala.,10895,Alabama Reports,296,"Williams, et al. v. Witherspoon, et al.",1911,2,51 Miss. 432,Kilpatrick v. Graves,1648855,1
3511097,Ala.,23,Ala.,10895,Alabama Reports,296,"Ellis v. Vandergrift, et al.",1911,2,57 Miss. 689,Cocke v. Blackbourn,8840883,1
3512119,Ala.,23,Ala.,10895,Alabama Reports,296,"Irwin, et ux. v. Coleman, et ux.",1911,2,57 Miss. 689,Cocke v. Blackbourn,8840883,1
3512071,Ala.,23,Ala.,10895,Alabama Reports,296,"Guesnard, et al. v. Guesnard",1911,2,57 Miss. 689,Cocke v. Blackbourn,8840883,1
3511097,Ala.,23,Ala.,10895,Alabama Reports,296,"Ellis v. Vandergrift, et al.",1911,2,57 Miss. 689,Cocke v. Blackbourn,8840883,1
5681885,Ala.,23,Ala.,10895,Alabama Reports,296,Bush v. Thomas,1911,2,36 Ark. 17,Greer v. Turner,1872417,1
3512905,Ala.,23,Ala.,10895,Alabama Reports,296,"Caldwell, et al. v. Caldwell",1911,2,36 Ark. 17,Greer v. Turner,1872417,1
3510524,Ala.,23,Ala.,10895,Alabama Reports,296,"Singo, et al. v. Brainard",1911,2,36 Ark. 17,Greer v. Turner,1872417,1
5682524,Ala.,23,Ala.,10895,Alabama Reports,296,"Commissioners Court of Washington County, et al. v. State, ex rel.",1911,2,36 Ark. 17,Greer v. Turner,1872417,1
3512974,Ala.,23,Ala.,10895,Alabama Reports,296,Oberhaus v. State ex rel. McNamara,1911,2,36 Ark. 17,Greer v. Turner,1872417,1
1611748,Ala.,23,Ala. Ct. App.,11048,Alabama Appellate Courts Reports,297,Stephens v. The State,1911,2,88 Neb. 496,Pettit v. Louis,5367274,1
3511845,Ala.,23,Ala.,10895,Alabama Reports,296,Woodward v. The State,1911,2,88 Neb. 496,Pettit v. Louis,5367274,1
5681810,Ala.,23,Ala.,10895,Alabama Reports,296,Childs v. Davis,1911,2,88 Neb. 496,Pettit v. Louis,5367274,1
3510444,Ala.,23,Ala.,10895,Alabama Reports,296,"Farr, et al, v. Perkins, et al.",1911,2,88 Neb. 496,Pettit v. Louis,5367274,1
3512291,Ala.,23,Ala.,10895,Alabama Reports,296,Oliver v. Kinney,1911,2,8 Md. 381,Rozier v. Holliday,1855655,1
3510308,Ala.,23,Ala.,10895,Alabama Reports,296,Carroll v. Draughon,1911,2,19 Md. 375,Bolgiano v. Cooke,1837162,1
3510774,Ala.,23,Ala.,10895,Alabama Reports,296,"Hall & Farley v. Alabama Terminal & Improvement Co., et al.",1911,2,19 Md. 375,Bolgiano v. Cooke,1837162,1
3510895,Ala.,23,Ala.,10895,Alabama Reports,296,Roanoke Guano Co. v. Saunders,1911,2,19 Md. 375,Bolgiano v. Cooke,1837162,1
3510774,Ala.,23,Ala.,10895,Alabama Reports,296,"Hall & Farley v. Alabama Terminal & Improvement Co., et al.",1911,2,19 Md. 375,Bolgiano v. Cooke,1837162,1
3531920,Ala.,23,Ala.,10895,Alabama Reports,296,Brown v. Feagin,1911,2,19 Md. 375,Bolgiano v. Cooke,1837162,1
1611700,Ala.,23,Ala. Ct. App.,11048,Alabama Appellate Courts Reports,297,Marsh v. Fricke,1911,2,19 Md. 375,Bolgiano v. Cooke,1837162,1
1611673,Ala.,23,Ala. Ct. App.,11048,Alabama Appellate Courts Reports,297,Singer Sewing Machine Co. v. Henderson,1911,2,19 Md. 375,Bolgiano v. Cooke,1837162,1
1613695,Ala.,23,Ala. Ct. App.,11048,Alabama Appellate Courts Reports,297,"Tallassee Falls Mfg. Co. v. Parks, et al.",1911,2,58 Md. 53,Van Bokkelen v. Tinges,1040581,1
3531772,Ala.,23,Ala.,10895,Alabama Reports,296,"Anthony v. Sturdivant, et al.",1911,2,87 Md. 377,Brown v. Mercantile Trust & Deposit Co.,2172696,1
1613595,Ala.,23,Ala. Ct. App.,11048,Alabama Appellate Courts Reports,297,Philip Carey Mfg. Co. v. Southern Const. Co.,1911,2,87 Md. 377,Brown v. Mercantile Trust & Deposit Co.,2172696,1
3532788,Ala.,23,Ala.,10895,Alabama Reports,296,General Electric Company v. Town of Fort Deposit,1911,2,87 Md. 377,Brown v. Mercantile Trust & Deposit Co.,2172696,1
1613580,Ala.,23,Ala. Ct. App.,11048,Alabama Appellate Courts Reports,297,W. T. Adams' Machine Co. v. South State Lumber Co.,1911,2,87 Md. 377,Brown v. Mercantile Trust & Deposit Co.,2172696,1
1613644,Ala.,23,Ala. Ct. App.,11048,Alabama Appellate Courts Reports,297,Kettler v. Brooke,1911,2,87 Md. 377,Brown v. Mercantile Trust & Deposit Co.,2172696,1
3533003,Ala.,23,Ala.,10895,Alabama Reports,296,Marengo Abstract Co. v. Hooper & Co.,1911,2,87 Md. 377,Brown v. Mercantile Trust & Deposit Co.,2172696,1
3532511,Ala.,23,Ala.,10895,Alabama Reports,296,"Hammer v. Lange, et al.",1911,2,87 Md. 377,Brown v. Mercantile Trust & Deposit Co.,2172696,1
3533143,Ala.,23,Ala.,10895,Alabama Reports,296,Princess Amusement Co. v. Smith,1911,2,87 Md. 377,Brown v. Mercantile Trust & Deposit Co.,2172696,1
3557214,Ala.,23,Ala.,10895,Alabama Reports,296,"Birmingham Railway, Light & Power Company v. Bush",1911,2,87 Md. 377,Brown v. Mercantile Trust & Deposit Co.,2172696,1
3531547,Ala.,23,Ala.,10895,Alabama Reports,296,"Claraday, et al. v. Abraham",1911,2,87 Md. 377,Brown v. Mercantile Trust & Deposit Co.,2172696,1
1613635,Ala.,23,Ala. Ct. App.,11048,Alabama Appellate Courts Reports,297,Cox v. The State,1911,2,87 Md. 377,Brown v. Mercantile Trust & Deposit Co.,2172696,1
